"","gameID","sketchID","numBackground","numCausal","numFunctional","numSymbol","totalStrokes","propCausal","propFunctional","propSymbol","propBackground","_id","advance","batch","condition","corrKey","iterationName","key_press","keyboard_response","numTrials","orig_gameID","phase","prolificID","recruitmentPlatform","rt","rt_annotationToKeyResponse","sessionID","studyID","timeAnnotationPresented","timeMachinePresented","time_elapsed","toy_id","trialNum","trial_type","experiment_id","credit_token","corr_roi","causal_roi","legend","corrAns"
"945","3094-63ea7147-b1e7-4712-97e3-b2399ed47693","levers_1.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",2,1,0,2,5,0.2,0,0.4,0.4,"6044561e87b1e97510af6500","[' ']","20","explanatory",2,"pilot11",0,1615091230932,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,20860,NA,NA,1615091210072,1615091204069,445549,"levers_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"946","3094-63ea7147-b1e7-4712-97e3-b2399ed47693","pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",13,6,1,0,20,0.3,0.05,0,0.65,"6044562b87b1e97510af6502","[' ']","20","depictive",1,"pilot11",1,1615091244101,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,6161,NA,NA,1615091237940,1615091231935,458719,"pulleys_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","noncausal",0,0
"947","3094-63ea7147-b1e7-4712-97e3-b2399ed47693","pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de",4,3,0,7,14,0.214285714285714,0,0.5,0.285714285714286,"6044560287b1e97510af64fd","[' ']","20","explanatory",1,"pilot11",1,1615091203066,6,"5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de","intervention",NA,"sona",NA,11298,NA,NA,1615091191768,1615091185765,417683,"pulleys_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"948","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",15,6,5,0,26,0.230769230769231,0.192307692307692,0,0.576923076923077,"6043f10687b1e97510af62a6","[' ']","13","depictive",1,"pilot11",0,1615065350606,6,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c","intervention",NA,"sona",NA,4568,NA,NA,1615065346038,1615065340036,267611,"pulleys_1",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"949","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","levers_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",1,14,0,1,16,0.875,0,0.0625,0.0625,"6043f12a87b1e97510af62a9","[' ']","13","depictive",2,"pilot11",1,1615065386889,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,1929,NA,NA,1615065384960,1615065378953,303893,"levers_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"950","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","gears_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",6,3,3,0,12,0.25,0.25,0,0.5,"6043f12287b1e97510af62a8","[' ']","13","depictive",3,"pilot11",1,1615065377948,6,"8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98","intervention",NA,"sona",NA,7748,NA,NA,1615065370200,1615065364192,294953,"gears_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"951","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d",0,3,1,4,8,0.375,0.125,0.5,0,"6043f11387b1e97510af62a7","[' ']","13","explanatory",4,"pilot11",0,1615065363185,6,"7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d","intervention",NA,"sona",NA,5569,NA,NA,1615065357616,1615065351613,280189,"gears_1",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"952","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","levers_2.1568-93d31830-7fa2-4f39-8dac-4da643666140",11,6,5,0,22,0.272727272727273,0.227272727272727,0,0.5,"6043f13387b1e97510af62aa","[' ']","13","depictive",2,"pilot11",0,1615065395136,6,"1568-93d31830-7fa2-4f39-8dac-4da643666140","intervention",NA,"sona",NA,1229,NA,NA,1615065393907,1615065387897,312141,"levers_2",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"953","3098-8c52b609-918c-4803-8bd8-2b629ea931c0","pulleys_2.9810-988306f1-19e0-4158-a007-261fc2d3ae0b",8,2,3,0,13,0.153846153846154,0.230769230769231,0,0.615384615384615,"6043f0fb87b1e97510af62a5","[' ']","13","depictive",1,"pilot11",1,1615065339030,6,"9810-988306f1-19e0-4158-a007-261fc2d3ae0b","intervention",NA,"sona",NA,8651,NA,NA,1615065330379,1615065324374,256034,"pulleys_2",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"954","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","pulleys_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b",8,12,10,3,33,0.363636363636364,0.303030303030303,0.0909090909090909,0.242424242424242,"5ff938c66e524f75b8b22e71","[' ']","37","explanatory",1,"pilot8",0,1610168518785,6,"9810-988306f1-19e0-4158-a007-261fc2d3ae0b","intervention",NA,"sona",NA,16,NA,NA,1610168518769,1610168512760,241933,"pulleys_1",0,"image-keyboard-response",NA,NA,"0","causal",0,1
"955","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","pulleys_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f",8,0,0,0,8,0,0,0,1,"5ff938cd6e524f75b8b22e72","[' ']","37","explanatory",1,"pilot8",0,1610168525876,6,"4786-26a27eb2-3267-43ec-9911-66d292ce846f","intervention",NA,"sona",NA,58,NA,NA,1610168525818,1610168519804,249022,"pulleys_2",1,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"956","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","levers_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7",4,4,3,0,11,0.363636363636364,0.272727272727273,0,0.363636363636364,"5ff938e96e524f75b8b22e76","[' ']","37","depictive",2,"pilot8",1,1610168554216,6,"0641-f65a5813-73f1-4a74-8400-1df917c1e4d7","intervention",NA,"sona",NA,12,NA,NA,1610168554204,1610168548186,277361,"levers_2",5,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"957","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","levers_1.2659-dd1b5c39-13c7-4a69-836f-03279f53939d",4,11,9,0,24,0.458333333333333,0.375,0,0.166666666666667,"5ff938db6e524f75b8b22e74","[' ']","37","depictive",2,"pilot8",0,1610168540067,6,"2659-dd1b5c39-13c7-4a69-836f-03279f53939d","intervention",NA,"sona",NA,24,NA,NA,1610168540043,1610168534031,263212,"levers_1",3,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"958","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0",4,2,2,11,19,0.105263157894737,0.105263157894737,0.578947368421053,0.210526315789474,"5ff938e26e524f75b8b22e75","[' ']","37","depictive",4,"pilot8",0,1610168547171,6,"6317-08207a69-0532-454a-a7d0-1f5618708db0","intervention",NA,"sona",NA,74,NA,NA,1610168547097,1610168541082,270316,"gears_1",4,"image-keyboard-response",NA,NA,"0","causal",0,1
"959","3113-d836d204-86c2-4cb2-b6ff-91903cdb1fb6","gears_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",3,4,3,1,11,0.363636363636364,0.272727272727273,0.0909090909090909,0.272727272727273,"5ff938d46e524f75b8b22e73","[' ']","37","depictive",3,"pilot8",1,1610168533022,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,127,NA,NA,1610168532895,1610168526888,256167,"gears_2",2,"image-keyboard-response",NA,NA,"1","causal",1,1
"960","3169-465407c1-da26-48bb-b899-d5024f10deef","gears_2.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d",14,0,0,0,14,0,0,0,1,"6048094287b1e97510af70ec","[' ']","41","depictive",3,"pilot11",1,1615333699743,6,"7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d","intervention",NA,"sona",NA,18990,NA,NA,1615333680753,1615333674750,452633,"gears_2",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"961","3169-465407c1-da26-48bb-b899-d5024f10deef","levers_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",6,3,2,0,11,0.272727272727273,0.181818181818182,0,0.545454545454545,"6048092887b1e97510af70eb","[' ']","41","explanatory",2,"pilot11",1,1615333673737,6,"1881-7a2da28a-47fe-4371-abd1-e8ca6740eada","intervention",NA,"sona",NA,19048,NA,NA,1615333654689,1615333648686,426626,"levers_1",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"962","3169-465407c1-da26-48bb-b899-d5024f10deef","pulleys_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",0,5,0,9,14,0.357142857142857,0,0.642857142857143,0,"6048098687b1e97510af70ee","[' ']","41","explanatory",1,"pilot11",0,1615333767630,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,45164,NA,NA,1615333722466,1615333716461,520521,"pulleys_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"963","3169-465407c1-da26-48bb-b899-d5024f10deef","levers_2.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1",14,0,13,0,27,0,0.481481481481481,0,0.518518518518518,"6048099587b1e97510af70ef","[' ']","41","depictive",2,"pilot11",0,1615333782169,6,"8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1","intervention",NA,"sona",NA,7522,NA,NA,1615333774647,1615333768645,535058,"levers_2",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"964","3169-465407c1-da26-48bb-b899-d5024f10deef","gears_1.1568-93d31830-7fa2-4f39-8dac-4da643666140",5,7,6,0,18,0.388888888888889,0.333333333333333,0,0.277777777777778,"6048095287b1e97510af70ed","[' ']","41","depictive",4,"pilot11",0,1615333715450,6,"1568-93d31830-7fa2-4f39-8dac-4da643666140","intervention",NA,"sona",NA,8689,NA,NA,1615333706761,1615333700756,468340,"gears_1",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"965","3169-465407c1-da26-48bb-b899-d5024f10deef","pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",17,4,3,0,24,0.166666666666667,0.125,0,0.708333333333333,"604809a987b1e97510af70f0","[' ']","41","depictive",1,"pilot11",1,1615333801933,6,"5369-de50eae9-8b3d-44d0-89c1-b279c4fea591","intervention",NA,"sona",NA,12751,NA,NA,1615333789182,1615333783179,554822,"pulleys_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","noncausal",0,0
"966","3188-91901385-6ecd-4010-8716-cd3e34f0f815","pulleys_2.9438-e9871158-5512-4dca-9edd-11caab65234a",10,6,2,0,18,0.333333333333333,0.111111111111111,0,0.555555555555556,"6047db4587b1e97510af6ebb","[' ']","6","explanatory",1,"pilot11",1,1615321925859,6,"9438-e9871158-5512-4dca-9edd-11caab65234a","intervention",NA,"sona",NA,1112,NA,NA,1615321924747,1615321918740,200245,"pulleys_2",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"967","3188-91901385-6ecd-4010-8716-cd3e34f0f815","pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",19,4,5,0,28,0.142857142857143,0.178571428571429,0,0.678571428571429,"6047db6587b1e97510af6ec2","[' ']","6","depictive",1,"pilot11",1,1615321957920,6,"9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6","intervention",NA,"sona",NA,1464,NA,NA,1615321956456,1615321950449,232306,"pulleys_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","noncausal",0,0
"968","3188-91901385-6ecd-4010-8716-cd3e34f0f815","gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8",8,3,4,0,15,0.2,0.266666666666667,0,0.533333333333333,"6047db3d87b1e97510af6eb9","[' ']","6","depictive",3,"pilot11",0,1615321917731,6,"3890-0990b186-d2cb-4b92-98cb-eb634cf917b8","intervention",NA,"sona",NA,1372,NA,NA,1615321916359,1615321910351,192117,"gears_2",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"969","3188-91901385-6ecd-4010-8716-cd3e34f0f815","levers_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8",9,22,0,9,40,0.55,0,0.225,0.225,"6047db5587b1e97510af6ebe","[' ']","6","explanatory",2,"pilot11",1,1615321941549,6,"4659-683c0845-cf14-4240-bd20-573c8b7926d8","intervention",NA,"sona",NA,544,NA,NA,1615321941005,1615321934999,215935,"levers_1",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"970","3188-91901385-6ecd-4010-8716-cd3e34f0f815","levers_2.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",1,15,5,9,30,0.5,0.166666666666667,0.3,0.0333333333333333,"6047db5d87b1e97510af6ec0","[' ']","6","explanatory",2,"pilot11",0,1615321949439,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,876,NA,NA,1615321948563,1615321942555,223825,"levers_2",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"971","3188-91901385-6ecd-4010-8716-cd3e34f0f815","gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36",2,3,2,0,7,0.428571428571429,0.285714285714286,0,0.285714285714286,"6047db4d87b1e97510af6ebc","[' ']","6","depictive",4,"pilot11",0,1615321933993,6,"7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36","intervention",NA,"sona",NA,1116,NA,NA,1615321932877,1615321926866,208379,"gears_1",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"972","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1",3,5,3,0,11,0.454545454545455,0.272727272727273,0,0.272727272727273,"6047f4b487b1e97510af6f9c","[' ']","49","explanatory",1,"pilot11",0,1615328435990,6,"1887-0675d919-20c4-4940-9610-d294d43c9bc1","intervention",NA,"sona",NA,3530,NA,NA,1615328432460,1615328426450,296559,"pulleys_2",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"973","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","gears_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",0,4,0,7,11,0.363636363636364,0,0.636363636363636,0,"6047f4e187b1e97510af6fa0","[' ']","49","explanatory",4,"pilot11",0,1615328481542,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,6150,NA,NA,1615328475392,1615328469385,342111,"gears_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"974","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","levers_1.1991-e997567a-fe35-409f-a17b-8a14b7585294",4,3,5,8,20,0.15,0.25,0.4,0.2,"6047f4c987b1e97510af6f9e","[' ']","49","explanatory",2,"pilot11",0,1615328457669,6,"1991-e997567a-fe35-409f-a17b-8a14b7585294","intervention",NA,"sona",NA,3354,NA,NA,1615328454315,1615328448308,318237,"levers_1",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"975","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","levers_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5",5,3,3,4,15,0.2,0.2,0.266666666666667,0.333333333333333,"6047f4d487b1e97510af6f9f","[' ']","49","explanatory",2,"pilot11",0,1615328468378,6,"4439-0eca0566-7cd9-4da5-b710-085e65a285e5","intervention",NA,"sona",NA,3694,NA,NA,1615328464684,1615328458673,328947,"levers_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"976","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",6,8,7,17,38,0.210526315789474,0.184210526315789,0.447368421052632,0.157894736842105,"6047f4ea87b1e97510af6fa1","[' ']","49","explanatory",3,"pilot11",1,1615328490692,6,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c","intervention",NA,"sona",NA,2136,NA,NA,1615328488556,1615328482549,351261,"gears_2",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"977","3189-fc8168fa-a808-42f7-96de-7c3f8f9d1a41","pulleys_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",5,2,2,0,9,0.222222222222222,0.222222222222222,0,0.555555555555556,"6047f4bf87b1e97510af6f9d","[' ']","49","depictive",1,"pilot11",0,1615328447301,6,"1881-7a2da28a-47fe-4371-abd1-e8ca6740eada","intervention",NA,"sona",NA,4293,NA,NA,1615328443008,1615328436997,307870,"pulleys_1",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"978","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","gears_2.0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5",2,7,0,9,18,0.388888888888889,0,0.5,0.111111111111111,"600b85436e524f75b8b23c6b","[' ']","42","explanatory",3,"pilot8",1,1611367747253,6,"0724-78dbf8af-eee2-44d3-8724-5e3fad9f2ba5","intervention",NA,"sona",NA,1122,NA,NA,1611367746131,1611367740130,311639,"gears_2",3,"image-keyboard-response",NA,NA,"1","causal",1,1
"979","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","pulleys_1.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",2,3,1,0,6,0.5,0.166666666666667,0,0.333333333333333,"600b85266e524f75b8b23c68","[' ']","42","explanatory",1,"pilot8",0,1611367718601,6,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1","intervention",NA,"sona",NA,5351,NA,NA,1611367713250,1611367707246,282986,"pulleys_1",0,"image-keyboard-response",NA,NA,"0","causal",0,1
"980","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","pulleys_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",6,14,13,1,34,0.411764705882353,0.382352941176471,0.0294117647058824,0.176470588235294,"600b85306e524f75b8b23c69","[' ']","42","explanatory",1,"pilot8",0,1611367728742,6,"1881-7a2da28a-47fe-4371-abd1-e8ca6740eada","intervention",NA,"sona",NA,3136,NA,NA,1611367725606,1611367719604,293127,"pulleys_2",1,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"981","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","levers_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",8,3,3,0,14,0.214285714285714,0.214285714285714,0,0.571428571428571,"600b854d6e524f75b8b23c6c","[' ']","42","depictive",2,"pilot8",0,1611367757438,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,3180,NA,NA,1611367754258,1611367748256,321823,"levers_2",4,"image-keyboard-response",NA,NA,"0","causal",0,1
"982","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","levers_1.9393-2960082e-f208-4821-ac8e-759fbc3f4d02",0,5,4,0,9,0.555555555555556,0.444444444444444,0,0,"600b85566e524f75b8b23c6d","[' ']","42","explanatory",2,"pilot8",1,1611367766741,6,"9393-2960082e-f208-4821-ac8e-759fbc3f4d02","intervention",NA,"sona",NA,2291,NA,NA,1611367764450,1611367758445,331127,"levers_1",5,"image-keyboard-response",NA,NA,"1","causal",1,1
"983","3197-ade0c97c-1239-400e-bdc6-2bb26916cd92","gears_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",9,6,8,0,23,0.260869565217391,0.347826086956522,0,0.391304347826087,"600b853b6e524f75b8b23c6a","[' ']","42","depictive",4,"pilot8",0,1611367739127,6,"9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6","intervention",NA,"sona",NA,3374,NA,NA,1611367735753,1611367729750,303512,"gears_1",2,"image-keyboard-response",NA,NA,"0","causal",0,1
"984","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","levers_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da",4,3,2,0,9,0.333333333333333,0.222222222222222,0,0.444444444444444,"5ffca3d16e524f75b8b232a1","[' ']","43","depictive",2,"pilot8",1,1610392529098,6,"4565-36193ae4-51f5-4fa7-8105-88a5da44b9da","intervention",NA,"sona",NA,18448,NA,NA,1610392510650,1610392504649,535797,"levers_2",2,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"985","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","pulleys_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8",7,12,8,9,36,0.333333333333333,0.222222222222222,0.25,0.194444444444444,"5ffca39f6e524f75b8b2329f","[' ']","43","explanatory",1,"pilot8",1,1610392478862,6,"4659-683c0845-cf14-4240-bd20-573c8b7926d8","intervention",NA,"sona",NA,51892,NA,NA,1610392426970,1610392420966,485561,"pulleys_2",0,"image-keyboard-response",NA,NA,"1","causal",1,1
"986","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","gears_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",2,3,3,1,9,0.333333333333333,0.333333333333333,0.111111111111111,0.222222222222222,"5ffca3d96e524f75b8b232a2","[' ']","43","explanatory",3,"pilot8",0,1610392537248,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,1145,NA,NA,1610392536103,1610392530100,543947,"gears_2",3,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"987","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","levers_1.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",11,7,12,1,31,0.225806451612903,0.387096774193548,0.032258064516129,0.354838709677419,"5ffca3b76e524f75b8b232a0","[' ']","43","depictive",2,"pilot8",1,1610392503646,6,"0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","intervention",NA,"sona",NA,17777,NA,NA,1610392485869,1610392479865,510346,"levers_1",1,"image-keyboard-response",NA,NA,"1","causal",1,1
"988","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6",0,34,37,0,71,0.47887323943662,0.52112676056338,0,0,"5ffca41d6e524f75b8b232a4","[' ']","43","depictive",4,"pilot8",0,1610392605011,6,"6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6","intervention",NA,"sona",NA,15588,NA,NA,1610392589423,1610392583420,611710,"gears_1",5,"image-keyboard-response",NA,NA,"0","causal",0,1
"989","3203-90add02c-11fe-4bd6-94c1-4924f1a6345a","pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",20,4,4,0,28,0.142857142857143,0.142857142857143,0,0.714285714285714,"5ffca4066e524f75b8b232a3","[' ']","43","depictive",1,"pilot8",1,1610392582418,6,"8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98","intervention",NA,"sona",NA,38165,NA,NA,1610392544253,1610392538251,589117,"pulleys_1",4,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"990","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1",4,4,3,0,11,0.363636363636364,0.272727272727273,0,0.363636363636364,"5ff67d796e524f75b8b22b79","[' ']","8","depictive",NA,"pilot7",1,1609989497020,6,"1887-0675d919-20c4-4940-9610-d294d43c9bc1","intervention_patch",NA,"sona",NA,7684,NA,NA,1609989489336,1609989483332,299658,"gears_2",1,"image-keyboard-response",NA,NA,"1","causal",1,1
"991","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","pulleys_2.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7",11,2,2,0,15,0.133333333333333,0.133333333333333,0,0.733333333333333,"5ff67dd86e524f75b8b22b7c","[' ']","8","depictive",NA,"pilot7",0,1609989591956,6,"0641-f65a5813-73f1-4a74-8400-1df917c1e4d7","intervention_patch",NA,"sona",NA,27532,NA,NA,1609989564424,1609989558421,394594,"pulleys_2",4,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"992","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f",7,0,0,0,7,0,0,0,1,"5ff67dfa6e524f75b8b22b7d","[' ']","8","depictive",NA,"pilot7",1,1609989625496,6,"4786-26a27eb2-3267-43ec-9911-66d292ce846f","intervention_patch",NA,"sona",NA,26527,NA,NA,1609989598969,1609989592965,428134,"pulleys_1",5,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"993","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","levers_2.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",0,3,2,8,13,0.230769230769231,0.153846153846154,0.615384615384615,0,"5ff67d986e524f75b8b22b7a","[' ']","8","explanatory",NA,"pilot7",1,1609989528047,6,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1","intervention_patch",NA,"sona",NA,24012,NA,NA,1609989504035,1609989498032,330684,"levers_2",2,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"994","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","gears_1.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",2,4,4,0,10,0.4,0.4,0,0.2,"5ff67db56e524f75b8b22b7b","[' ']","8","depictive",NA,"pilot7",0,1609989557410,6,"1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3","intervention_patch",NA,"sona",NA,22353,NA,NA,1609989535057,1609989529054,360049,"gears_1",3,"image-keyboard-response",NA,NA,"0","causal",0,1
"995","3243-89e33217-b329-4f5b-a83b-f95e0b0825e0","levers_1.0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1",3,1,2,0,6,0.166666666666667,0.333333333333333,0,0.5,"5ff67d6a6e524f75b8b22b78","[' ']","8","depictive",NA,"pilot7",0,1609989482324,6,"0829-396e1830-1b25-418a-b8d9-0c7ee8ed0dd1","intervention_patch",NA,"sona",NA,13606,NA,NA,1609989468718,1609989462714,284963,"levers_1",0,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"996","3275-e490b931-5066-4154-aacd-2c7fd7c941b6","levers_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",2,7,0,5,14,0.5,0,0.357142857142857,0.142857142857143,"6043448887b1e97510af621e","[' ']","38","explanatory",2,"pilot11",1,1615021190902,6,"9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6","intervention",NA,"sona",NA,1393,NA,NA,1615021189509,1615021183496,1650901,"levers_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
